Vuosi;Kk;Pv;Klo;RH;C
2020;10;12;7:40;100;8,5
2020;10;12;7:50;100;8,4
2020;10;12;8:00;100;8,5
2020;10;12;8:10;100;8,5
2020;10;12;8:20;99;8,6
2020;10;12;8:30;99;8,6
2020;10;12;8:40;99;8,6
2020;10;12;8:50;99;8,6
2020;10;12;9:00;99;8,7
2020;10;12;9:10;99;8,8
2020;10;12;9:20;99;9
2020;10;12;9:30;98;9,3
2020;10;12;9:40;97;9,3
2020;10;12;9:50;95;9,5
2020;10;12;10:00;94;9,7
2020;10;12;10:10;92;10
2020;10;12;10:20;91;10
2020;10;12;10:30;87;10
2020;10;12;10:40;90;10,2
2020;10;12;10:50;88;10,6
2020;10;12;11:00;87;10,3
2020;10;12;11:10;87;10,1
2020;10;12;11:20;85;9,9
2020;10;12;11:30;84;10
2020;10;12;11:40;82;10,5
2020;10;12;11:50;81;10,4
2020;10;12;12:00;79;10,3
2020;10;12;12:10;79;10,4
2020;10;12;12:20;80;10,4
2020;10;12;12:30;80;10,5
2020;10;12;12:40;81;10,5
2020;10;12;12:50;81;10,3
2020;10;12;13:00;82;10,2
2020;10;12;13:10;84;10,2
2020;10;12;13:20;84;10,1
2020;10;12;13:30;85;10
2020;10;12;13:40;85;9,9
2020;10;12;13:50;87;9,8
2020;10;12;14:00;88;9,6
2020;10;12;14:10;88;9,6
2020;10;12;14:20;89;9,5
2020;10;12;14:30;90;9,3
2020;10;12;14:40;92;9
2020;10;12;14:50;92;8,9
2020;10;12;15:00;91;8,9
2020;10;12;15:10;93;8,6
2020;10;12;15:20;93;8,7
2020;10;12;15:30;92;8,7
2020;10;12;15:40;93;8,6
2020;10;12;15:50;94;8,5
2020;10;12;16:00;95;8,3
2020;10;12;16:10;95;8,2
2020;10;12;16:20;96;8,1
2020;10;12;16:30;96;8
2020;10;12;16:40;96;8
2020;10;12;16:50;96;7,9
2020;10;12;17:00;96;7,8
2020;10;12;17:10;95;7,8
2020;10;12;17:20;96;7,8
2020;10;12;17:30;98;7,5
2020;10;12;17:40;97;7,5
2020;10;12;17:50;97;7,5
2020;10;12;18:00;97;7,3
2020;10;12;18:10;97;7,1
2020;10;12;18:20;98;6,7
2020;10;12;18:30;99;6,5
2020;10;12;18:40;99;6,8
2020;10;12;18:50;98;7
2020;10;12;19:00;98;6,6
2020;10;12;19:10;99;6,4
2020;10;12;19:20;98;6,1
2020;10;12;19:30;99;6,6
2020;10;12;19:40;98;7,2
2020;10;12;19:50;97;7,4
2020;10;12;20:00;97;7,6
2020;10;12;20:10;96;7,6
2020;10;12;20:20;96;7,5
2020;10;12;20:30;96;7,4
2020;10;12;20:40;96;7,4
2020;10;12;20:50;96;7,3
2020;10;12;21:00;96;7,3
2020;10;12;21:10;95;7,4
2020;10;12;21:20;95;7,4
2020;10;12;21:30;95;7,5
2020;10;12;21:40;96;7,5
2020;10;12;21:50;96;7,3
2020;10;12;22:00;96;7,1
2020;10;12;22:10;95;7,4
2020;10;12;22:20;97;7,3
2020;10;12;22:30;96;7,2
2020;10;12;22:40;96;7,4
2020;10;12;22:50;97;7,4
2020;10;12;23:00;97;7,4
2020;10;12;23:10;97;7,4
2020;10;12;23:20;97;7,3
2020;10;12;23:30;97;7,4
2020;10;12;23:40;97;7,3
2020;10;12;23:50;97;7,3
2020;10;13;0:00;97;7,5
2020;10;13;0:10;97;7,3
2020;10;13;0:20;98;6,9
2020;10;13;0:30;98;7,1
2020;10;13;0:40;97;7,1
2020;10;13;0:50;98;7,2
2020;10;13;1:00;98;7,3
2020;10;13;1:10;97;7,3
2020;10;13;1:20;97;7,4
2020;10;13;1:30;97;7,5
2020;10;13;1:40;97;7,5
2020;10;13;1:50;98;7,5
2020;10;13;2:00;97;7,4
2020;10;13;2:10;98;7,3
2020;10;13;2:20;99;7,2
2020;10;13;2:30;99;7
2020;10;13;2:40;99;7,2
2020;10;13;2:50;98;7,2
2020;10;13;3:00;99;7,3
2020;10;13;3:10;98;7,3
2020;10;13;3:20;98;7,4
2020;10;13;3:30;99;6,8
2020;10;13;3:40;100;6,8
2020;10;13;3:50;99;6,8
2020;10;13;4:00;100;6,7
2020;10;13;4:10;100;6,6
2020;10;13;4:20;100;6,4
2020;10;13;4:30;100;6,2
2020;10;13;4:40;100;6,3
2020;10;13;4:50;100;6,5
2020;10;13;5:00;100;6
2020;10;13;5:10;100;6,2
2020;10;13;5:20;100;6,6
2020;10;13;5:30;100;6,6
2020;10;13;5:40;100;6,9
2020;10;13;5:50;99;7,1
2020;10;13;6:00;99;7
2020;10;13;6:10;99;7,1
2020;10;13;6:20;100;7
2020;10;13;6:30;99;7,1
2020;10;13;6:40;99;7
2020;10;13;6:50;99;7,1
2020;10;13;7:00;99;7,1
2020;10;13;7:10;99;7,2
2020;10;13;7:20;98;7,3
2020;10;13;7:30;98;7,4
2020;10;13;7:40;97;7,7
2020;10;13;7:50;96;7,9
2020;10;13;8:00;95;8
2020;10;13;8:10;94;8,1
2020;10;13;8:20;92;8,4
2020;10;13;8:30;92;8,4
2020;10;13;8:40;88;8,5
2020;10;13;8:50;86;8,6
2020;10;13;9:00;84;8,7
2020;10;13;9:10;89;8,7
2020;10;13;9:20;87;8,6
2020;10;13;9:30;90;8,7
2020;10;13;9:40;88;8,6
2020;10;13;9:50;89;8,8
2020;10;13;10:00;88;8,8
2020;10;13;10:10;86;8,8
2020;10;13;10:20;84;8,9
2020;10;13;10:30;84;9,2
2020;10;13;10:40;76;9,5
2020;10;13;10:50;81;9,1
2020;10;13;11:00;76;9,2
2020;10;13;11:10;71;9,5
2020;10;13;11:20;68;9,6
2020;10;13;11:30;66;9,8
2020;10;13;11:40;65;9,7
2020;10;13;11:50;66;9,1
2020;10;13;12:00;70;8,5
2020;10;13;12:10;64;9,5
2020;10;13;12:20;60;10,1
2020;10;13;12:30;60;9,8
2020;10;13;12:40;65;9,5
2020;10;13;12:50;67;9,3
2020;10;13;13:00;65;9,2
2020;10;13;13:10;68;9
2020;10;13;13:20;68;8,9
2020;10;13;13:30;68;8,9
2020;10;13;13:40;69;8,8
2020;10;13;13:50;69;8,9
2020;10;13;14:00;69;9
2020;10;13;14:10;70;8,9
2020;10;13;14:20;71;8,7
2020;10;13;14:30;71;8,5
2020;10;13;14:40;72;8,3
2020;10;13;14:50;73;8,2
2020;10;13;15:00;74;8,1
2020;10;13;15:10;81;7,3
2020;10;13;15:20;87;6,2
2020;10;13;15:30;85;6,7
2020;10;13;15:40;87;6,5
2020;10;13;15:50;87;6,6
2020;10;13;16:00;88;6,4
2020;10;13;16:10;86;6,5
2020;10;13;16:20;86;6,3
2020;10;13;16:30;89;5,8
2020;10;13;16:40;85;5,9
2020;10;13;16:50;81;6,4
2020;10;13;17:00;82;6,3
2020;10;13;17:10;84;5,5
2020;10;13;17:20;83;5,8
2020;10;13;17:30;79;6,3
2020;10;13;17:40;80;6,1
2020;10;13;17:50;84;4,9
2020;10;13;18:00;90;3,9
2020;10;13;18:10;92;4,2
2020;10;13;18:20;92;4,3
2020;10;13;18:30;82;6,2
2020;10;13;18:40;82;6,4
2020;10;13;18:50;81;6,6
2020;10;13;19:00;81;6,5
2020;10;13;19:10;82;6,4
2020;10;13;19:20;82;6,4
2020;10;13;19:30;83;6,3
2020;10;13;19:40;84;6,3
2020;10;13;19:50;84;6,3
2020;10;13;20:00;87;5,7
2020;10;13;20:10;87;6,1
2020;10;13;20:20;87;6
2020;10;13;20:30;89;6
2020;10;13;20:40;89;6
2020;10;13;20:50;89;6
2020;10;13;21:00;89;6,1
2020;10;13;21:10;89;5,9
2020;10;13;21:20;93;5,2
2020;10;13;21:30;94;4,7
2020;10;13;21:40;91;5,9
2020;10;13;21:50;90;5,9
2020;10;13;22:00;90;5,7
2020;10;13;22:10;91;5,5
2020;10;13;22:20;94;3,5
2020;10;13;22:30;95;4,9
2020;10;13;22:40;93;5,2
2020;10;13;22:50;93;5,1
2020;10;13;23:00;94;5,1
2020;10;13;23:10;93;5,2
2020;10;13;23:20;94;5,2
2020;10;13;23:30;94;5,3
2020;10;13;23:40;94;4,6
2020;10;13;23:50;96;4,8
2020;10;14;0:00;97;5
2020;10;14;0:10;92;3,1
2020;10;14;0:20;97;2,7
2020;10;14;0:30;95;2,9
2020;10;14;0:40;99;2,5
2020;10;14;0:50;100;2,3
2020;10;14;1:00;98;2,2
2020;10;14;1:10;100;4,1
2020;10;14;1:20;99;4,5
2020;10;14;1:30;99;4,1
2020;10;14;1:40;100;3,8
2020;10;14;1:50;100;4
2020;10;14;2:00;98;4
2020;10;14;2:10;100;3,2
2020;10;14;2:20;99;4
2020;10;14;2:30;99;4
2020;10;14;2:40;99;4,4
2020;10;14;2:50;99;4,2
2020;10;14;3:00;99;4,1
2020;10;14;3:10;100;4,3
2020;10;14;3:20;99;4,2
2020;10;14;3:30;99;4,2
2020;10;14;3:40;98;4,3
2020;10;14;3:50;99;4,3
2020;10;14;4:00;98;4,5
2020;10;14;4:10;99;5
2020;10;14;4:20;98;5,4
2020;10;14;4:30;98;5,6
2020;10;14;4:40;98;5,7
2020;10;14;4:50;99;5,9
2020;10;14;5:00;98;6,2
2020;10;14;5:10;97;6,3
2020;10;14;5:20;97;6,4
2020;10;14;5:30;98;6,4
2020;10;14;5:40;99;6,4
2020;10;14;5:50;98;6,7
2020;10;14;6:00;98;6,9
2020;10;14;6:10;97;7
2020;10;14;6:20;97;7,1
2020;10;14;6:30;96;7,2
2020;10;14;6:40;96;7,4
2020;10;14;6:50;96;7,5
2020;10;14;7:00;96;7,5
2020;10;14;7:10;95;7,6
2020;10;14;7:20;95;7,6
2020;10;14;7:30;93;7,8
2020;10;14;7:40;94;8,4
2020;10;14;7:50;92;7,9
2020;10;14;8:00;89;7,9
2020;10;14;8:10;88;8,6
2020;10;14;8:20;88;8,3
2020;10;14;8:30;88;8,3
2020;10;14;8:40;89;8,5
2020;10;14;8:50;89;8,3
2020;10;14;9:00;87;8,4
2020;10;14;9:10;86;8,7
2020;10;14;9:20;86;9,3
2020;10;14;9:30;85;8,7
2020;10;14;9:40;84;8,7
2020;10;14;9:50;81;9,4
2020;10;14;10:00;82;9,1
2020;10;14;10:10;82;9
2020;10;14;10:20;82;9
2020;10;14;10:30;81;9
2020;10;14;10:40;83;9,1
2020;10;14;10:50;83;9,1
2020;10;14;11:00;83;9,1
2020;10;14;11:10;82;9,2
2020;10;14;11:20;79;9,3
2020;10;14;11:30;78;9,6
2020;10;14;11:40;80;9,4
2020;10;14;11:50;81;9,3
2020;10;14;12:00;81;9,2
2020;10;14;12:10;83;9,1
2020;10;14;12:20;83;9,1
2020;10;14;12:30;83;9,1
2020;10;14;12:40;84;9
2020;10;14;12:50;85;9
2020;10;14;13:00;84;8,9
2020;10;14;13:10;84;8,9
2020;10;14;13:20;86;8,9
2020;10;14;13:30;86;8,9
2020;10;14;13:40;86;8,8
2020;10;14;13:50;87;8,8
2020;10;14;14:00;86;8,7
2020;10;14;14:10;87;8,6
2020;10;14;14:20;86;8,6
2020;10;14;14:30;87;8,6
2020;10;14;14:40;88;8,5
2020;10;14;14:50;89;8,4
2020;10;14;15:00;90;8,3
2020;10;14;15:10;89;8,4
2020;10;14;15:20;89;8,4
2020;10;14;15:30;87;8,2
2020;10;14;15:40;87;8,2
2020;10;14;15:50;88;8,1
2020;10;14;16:00;89;8
2020;10;14;16:10;89;7,9
2020;10;14;16:20;91;8,1
2020;10;14;16:30;91;8,1
2020;10;14;16:40;92;7,9
2020;10;14;16:50;93;7,8
2020;10;14;17:00;94;7,7
2020;10;14;17:10;95;7,7
2020;10;14;17:20;96;7,6
2020;10;14;17:30;96;7,6
2020;10;14;17:40;95;7,6
2020;10;14;17:50;94;7,5
2020;10;14;18:00;93;7,5
2020;10;14;18:10;93;7,4
2020;10;14;18:20;95;7,3
2020;10;14;18:30;93;7,4
2020;10;14;18:40;93;7,4
2020;10;14;18:50;93;7,5
2020;10;14;19:00;94;7,4
2020;10;14;19:10;93;7,4
2020;10;14;19:20;92;7,4
2020;10;14;19:30;94;7,3
2020;10;14;19:40;94;7,3
2020;10;14;19:50;92;7,3
2020;10;14;20:00;92;7,3
2020;10;14;20:10;92;7,3
2020;10;14;20:20;92;7,3
2020;10;14;20:30;94;7,2
2020;10;14;20:40;94;7,1
2020;10;14;20:50;94;7,1
2020;10;14;21:00;95;7,1
2020;10;14;21:10;95;7,1
2020;10;14;21:20;96;7,2
2020;10;14;21:30;95;7,2
2020;10;14;21:40;96;7,1
2020;10;14;21:50;96;7,1
2020;10;14;22:00;96;7
2020;10;14;22:10;96;7
2020;10;14;22:20;95;7
2020;10;14;22:30;96;6,9
2020;10;14;22:40;96;6,8
2020;10;14;22:50;95;6,8
2020;10;14;23:00;95;6,8
2020;10;14;23:10;95;6,8
2020;10;14;23:20;95;6,8
2020;10;14;23:30;95;6,8
2020;10;14;23:40;93;6,8
2020;10;14;23:50;93;6,7
2020;10;15;0:00;91;6,7
2020;10;15;0:10;92;6,6
2020;10;15;0:20;94;6,5
2020;10;15;0:30;92;6,4
2020;10;15;0:40;92;6,4
2020;10;15;0:50;91;6,5
2020;10;15;1:00;92;6,4
2020;10;15;1:10;92;6,3
2020;10;15;1:20;93;6,1
2020;10;15;1:30;96;5,9
2020;10;15;1:40;94;5,8
2020;10;15;1:50;94;5,7
2020;10;15;2:00;94;5,6
2020;10;15;2:10;94;5,5
2020;10;15;2:20;95;5,5
2020;10;15;2:30;92;5,5
2020;10;15;2:40;91;5,6
2020;10;15;2:50;92;5,5
2020;10;15;3:00;93;5,4
2020;10;15;3:10;91;5,3
2020;10;15;3:20;91;5,2
2020;10;15;3:30;90;5,2
2020;10;15;3:40;86;5
2020;10;15;3:50;86;5
2020;10;15;4:00;85;4,8
2020;10;15;4:10;82;4,7
2020;10;15;4:20;83;4,5
2020;10;15;4:30;81;4,4
2020;10;15;4:40;79;4
2020;10;15;4:50;77;3,9
2020;10;15;5:00;74;3,7
2020;10;15;5:10;77;3,4
2020;10;15;5:20;76;3,5
2020;10;15;5:30;75;3,5
2020;10;15;5:40;76;3,6
2020;10;15;5:50;76;3,5
2020;10;15;6:00;78;3,6
2020;10;15;6:10;78;3,1
2020;10;15;6:20;76;2,9
2020;10;15;6:30;78;2,9
2020;10;15;6:40;79;3,1
2020;10;15;6:50;77;2,5
2020;10;15;7:00;75;2,6
2020;10;15;7:10;73;3,1
2020;10;15;7:20;73;3,3
2020;10;15;7:30;73;3,5
2020;10;15;7:40;72;3,5
2020;10;15;7:50;72;3,8
2020;10;15;8:00;73;3,9
2020;10;15;8:10;70;4,1
2020;10;15;8:20;69;4,2
2020;10;15;8:30;67;4,2
2020;10;15;8:40;66;4,5
2020;10;15;8:50;68;4,8
2020;10;15;9:00;66;4,4
2020;10;15;9:10;66;4,6
2020;10;15;9:20;67;5
2020;10;15;9:30;64;5
2020;10;15;9:40;62;5,2
2020;10;15;9:50;61;5,2
2020;10;15;10:00;62;5,2
2020;10;15;10:10;62;5,3
2020;10;15;10:20;61;5,3
2020;10;15;10:30;63;5,4
2020;10;15;10:40;63;5,6
2020;10;15;10:50;62;5,6
2020;10;15;11:00;64;5,8
2020;10;15;11:10;65;5,6
2020;10;15;11:20;66;5,6
2020;10;15;11:30;69;5,5
2020;10;15;11:40;69;5,4
2020;10;15;11:50;69;5,3
2020;10;15;12:00;70;5,4
2020;10;15;12:10;71;5,5
2020;10;15;12:20;73;5,6
2020;10;15;12:30;72;5,6
2020;10;15;12:40;72;5,7
2020;10;15;12:50;73;5,7
2020;10;15;13:00;73;5,8
2020;10;15;13:10;74;5,6
2020;10;15;13:20;74;5,6
2020;10;15;13:30;75;5,6
2020;10;15;13:40;73;5,6
2020;10;15;13:50;73;5,6
2020;10;15;14:00;78;5,2
2020;10;15;14:10;79;5,3
2020;10;15;14:20;77;5,4
2020;10;15;14:30;74;5,4
2020;10;15;14:40;69;5,4
2020;10;15;14:50;67;5,4
2020;10;15;15:00;68;5,3
2020;10;15;15:10;71;5,3
2020;10;15;15:20;80;4,6
2020;10;15;15:30;84;3,9
2020;10;15;15:40;84;4,4
2020;10;15;15:50;83;4,3
2020;10;15;16:00;79;4,3
2020;10;15;16:10;79;4,3
2020;10;15;16:20;77;4,2
2020;10;15;16:30;76;4,1
2020;10;15;16:40;74;4,2
2020;10;15;16:50;76;4,1
2020;10;15;17:00;76;4,3
2020;10;15;17:10;75;4,3
2020;10;15;17:20;74;4,3
2020;10;15;17:30;73;4,5
2020;10;15;17:40;75;4,3
2020;10;15;17:50;76;4,4
2020;10;15;18:00;80;4,1
2020;10;15;18:10;87;3,2
2020;10;15;18:20;87;3
2020;10;15;18:30;85;3,2
2020;10;15;18:40;84;3,4
2020;10;15;18:50;79;3,6
2020;10;15;19:00;77;3,7
2020;10;15;19:10;74;3,8
2020;10;15;19:20;74;3,7
2020;10;15;19:30;75;3,6
2020;10;15;19:40;76;3,5
2020;10;15;19:50;76;3,5
2020;10;15;20:00;76;3,4
2020;10;15;20:10;77;3,5
2020;10;15;20:20;77;3,4
2020;10;15;20:30;77;3,4
2020;10;15;20:40;76;3,5
2020;10;15;20:50;75;3,5
2020;10;15;21:00;76;3,5
2020;10;15;21:10;77;3,4
2020;10;15;21:20;78;3,4
2020;10;15;21:30;77;3,4
2020;10;15;21:40;75;3,3
2020;10;15;21:50;75;3,4
2020;10;15;22:00;76;3,4
2020;10;15;22:10;75;3,5
2020;10;15;22:20;76;3,4
2020;10;15;22:30;75;3,4
2020;10;15;22:40;72;3,6
2020;10;15;22:50;70;3,6
2020;10;15;23:00;69;3,6
2020;10;15;23:10;71;3,5
2020;10;15;23:20;72;3,5
2020;10;15;23:30;70;3,6
2020;10;15;23:40;70;3,6
2020;10;15;23:50;69;3,6
2020;10;16;0:00;62;3,8
2020;10;16;0:10;61;3,8
2020;10;16;0:20;57;3,7
2020;10;16;0:30;62;3,7
2020;10;16;0:40;66;3,6
2020;10;16;0:50;62;3,7
2020;10;16;1:00;66;3,5
2020;10;16;1:10;62;3,7
2020;10;16;1:20;62;3,6
2020;10;16;1:30;61;3,5
2020;10;16;1:40;60;3,7
2020;10;16;1:50;62;3,5
2020;10;16;2:00;60;3,5
2020;10;16;2:10;59;3,6
2020;10;16;2:20;61;3,5
2020;10;16;2:30;59;3,5
2020;10;16;2:40;60;3,5
2020;10;16;2:50;59;3,6
2020;10;16;3:00;59;3,6
2020;10;16;3:10;60;3,7
2020;10;16;3:20;66;3,2
2020;10;16;3:30;72;3
2020;10;16;3:40;74;3
2020;10;16;3:50;75;3
2020;10;16;4:00;76;3,2
2020;10;16;4:10;77;3,2
2020;10;16;4:20;78;3,1
2020;10;16;4:30;79;3,1
2020;10;16;4:40;78;3,2
2020;10;16;4:50;81;3,1
2020;10;16;5:00;80;3
2020;10;16;5:10;81;3
2020;10;16;5:20;76;3,2
2020;10;16;5:30;76;3,3
2020;10;16;5:40;77;3,2
2020;10;16;5:50;78;3,1
2020;10;16;6:00;76;3,1
2020;10;16;6:10;76;3
2020;10;16;6:20;77;2,9
2020;10;16;6:30;75;3,1
2020;10;16;6:40;74;3,1
2020;10;16;6:50;72;3,1
2020;10;16;7:00;72;3,1
2020;10;16;7:10;74;3,2
2020;10;16;7:20;75;3
2020;10;16;7:30;76;3
2020;10;16;7:40;76;2,8
2020;10;16;7:50;76;2,7
2020;10;16;8:00;77;2,7
2020;10;16;8:10;77;2,8
2020;10;16;8:20;76;2,8
2020;10;16;8:30;78;2,9
2020;10;16;8:40;75;3
2020;10;16;8:50;75;3,2
2020;10;16;9:00;74;3,4
2020;10;16;9:10;73;3,5
2020;10;16;9:20;73;3,6
2020;10;16;9:30;74;3,7
2020;10;16;9:40;73;3,8
2020;10;16;9:50;73;4
2020;10;16;10:00;73;3,9
2020;10;16;10:10;72;3,9
2020;10;16;10:20;73;4
2020;10;16;10:30;73;4
2020;10;16;10:40;74;4
2020;10;16;10:50;73;4
2020;10;16;11:00;72;4
2020;10;16;11:10;71;4,1
2020;10;16;11:20;73;4,1
2020;10;16;11:30;72;4,4
2020;10;16;11:40;70;4,2
2020;10;16;11:50;70;4,1
2020;10;16;12:00;72;4,2
2020;10;16;12:10;70;4,2
2020;10;16;12:20;71;4,3
2020;10;16;12:30;71;4,4
2020;10;16;12:40;73;4,4
2020;10;16;12:50;72;4,4
2020;10;16;13:00;70;4,6
2020;10;16;13:10;70;4,5
2020;10;16;13:20;70;4,4
2020;10;16;13:30;71;4,5
2020;10;16;13:40;70;4,5
2020;10;16;13:50;68;4,6
2020;10;16;14:00;70;4,5
2020;10;16;14:10;71;4,5
2020;10;16;14:20;71;4,4
2020;10;16;14:30;70;4,4
2020;10;16;14:40;71;4,5
2020;10;16;14:50;72;4,3
2020;10;16;15:00;73;4,3
2020;10;16;15:10;73;4,3
2020;10;16;15:20;75;3,9
2020;10;16;15:30;76;3,7
2020;10;16;15:40;78;3,4
2020;10;16;15:50;81;2,7
2020;10;16;16:00;80;2,6
2020;10;16;16:10;83;2,1
2020;10;16;16:20;82;2,6
2020;10;16;16:30;81;2,9
2020;10;16;16:40;84;2,8
2020;10;16;16:50;83;2,9
2020;10;16;17:00;84;3
2020;10;16;17:10;83;3,2
2020;10;16;17:20;83;3,3
2020;10;16;17:30;84;3,2
2020;10;16;17:40;85;2,6
2020;10;16;17:50;86;2,4
2020;10;16;18:00;87;2,2
2020;10;16;18:10;89;2
2020;10;16;18:20;90;1,6
2020;10;16;18:30;90;1,3
2020;10;16;18:40;90;2
2020;10;16;18:50;88;2
2020;10;16;19:00;89;2
2020;10;16;19:10;88;2,1
2020;10;16;19:20;89;2,1
2020;10;16;19:30;89;1,8
2020;10;16;19:40;90;1,8
2020;10;16;19:50;95;-0,4
2020;10;16;20:00;93;-0,8
2020;10;16;20:10;95;0,5
2020;10;16;20:20;90;-0,4
2020;10;16;20:30;96;-0,5
2020;10;16;20:40;95;-0,7
2020;10;16;20:50;93;0,7
2020;10;16;21:00;92;1
2020;10;16;21:10;95;-0,6
2020;10;16;21:20;97;-0,9
2020;10;16;21:30;97;-0,9
2020;10;16;21:40;98;-1,2
2020;10;16;21:50;99;-1,2
2020;10;16;22:00;99;-1,2
2020;10;16;22:10;98;-1,4
2020;10;16;22:20;98;-0,9
2020;10;16;22:30;98;-0,6
2020;10;16;22:40;97;-1,1
2020;10;16;22:50;98;-0,8
2020;10;16;23:00;97;-1,5
2020;10;16;23:10;98;-1,7
2020;10;16;23:20;99;-1,8
2020;10;16;23:30;99;-0,7
2020;10;16;23:40;98;-1,6
2020;10;16;23:50;97;-2,6
2020;10;17;0:00;99;-1,3
2020;10;17;0:10;97;-2,7
2020;10;17;0:20;97;-2,9
2020;10;17;0:30;99;-2
2020;10;17;0:40;100;-2,2
2020;10;17;0:50;99;-2,7
2020;10;17;1:00;100;-2,2
2020;10;17;1:10;99;-2,2
2020;10;17;1:20;100;-2,4
2020;10;17;1:30;99;-2,6
2020;10;17;1:40;100;-2,5
2020;10;17;1:50;99;-2,4
2020;10;17;2:00;99;-2,2
2020;10;17;2:10;98;-2,3
2020;10;17;2:20;98;-2,3
2020;10;17;2:30;99;-2,2
2020;10;17;2:40;99;-2,6
2020;10;17;2:50;100;-2,2
2020;10;17;3:00;100;-2,3
2020;10;17;3:10;99;-2,6
2020;10;17;3:20;99;-2,5
2020;10;17;3:30;100;-2,6
2020;10;17;3:40;100;-2,6
2020;10;17;3:50;98;-2,5
2020;10;17;4:00;99;-2,5
2020;10;17;4:10;99;-2,7
2020;10;17;4:20;98;-2,6
2020;10;17;4:30;99;-2,5
2020;10;17;4:40;98;-2,2
2020;10;17;4:50;98;-2,2
2020;10;17;5:00;97;-2,2
2020;10;17;5:10;97;-2,1
2020;10;17;5:20;97;-2
2020;10;17;5:30;97;-1,8
2020;10;17;5:40;98;-1,6
2020;10;17;5:50;97;-1,4
2020;10;17;6:00;97;-1,4
2020;10;17;6:10;97;-1,2
2020;10;17;6:20;97;-1
2020;10;17;6:30;97;-0,7
2020;10;17;6:40;97;-0,6
2020;10;17;6:50;98;-0,6
2020;10;17;7:00;99;-0,4
2020;10;17;7:10;98;-0,1
2020;10;17;7:20;98;0,2
2020;10;17;7:30;95;0,7
2020;10;17;7:40;95;1,3
2020;10;17;7:50;94;1,5
2020;10;17;8:00;93;1,8
2020;10;17;8:10;93;2
2020;10;17;8:20;91;2,2
2020;10;17;8:30;91;2,5
2020;10;17;8:40;91;2,8
2020;10;17;8:50;90;3
2020;10;17;9:00;90;3,2
2020;10;17;9:10;86;3,7
2020;10;17;9:20;86;4,3
2020;10;17;9:30;83;4,7
2020;10;17;9:40;81;4,9
2020;10;17;9:50;81;5,1
2020;10;17;10:00;80;5
2020;10;17;10:10;80;5,2
2020;10;17;10:20;78;5,4
2020;10;17;10:30;77;5,8
2020;10;17;10:40;76;6
2020;10;17;10:50;77;6,4
2020;10;17;11:00;76;6,2
2020;10;17;11:10;78;5,8
2020;10;17;11:20;78;5,9
2020;10;17;11:30;77;6,1
2020;10;17;11:40;79;6,2
2020;10;17;11:50;79;6,1
2020;10;17;12:00;81;6
2020;10;17;12:10;81;6,1
2020;10;17;12:20;80;6,2
2020;10;17;12:30;78;6,5
2020;10;17;12:40;75;6,8
2020;10;17;12:50;72;7,6
2020;10;17;13:00;69;7,3
2020;10;17;13:10;70;7,1
2020;10;17;13:20;69;7,1
2020;10;17;13:30;69;7,1
2020;10;17;13:40;68;7,2
2020;10;17;13:50;67;7,2
2020;10;17;14:00;68;7
2020;10;17;14:10;69;7
2020;10;17;14:20;69;6,9
2020;10;17;14:30;70;6,8
2020;10;17;14:40;70;6,8
2020;10;17;14:50;70;6,7
2020;10;17;15:00;72;6,4
2020;10;17;15:10;74;6,4
2020;10;17;15:20;76;6,2
2020;10;17;15:30;78;6,2
2020;10;17;15:40;81;6,1
2020;10;17;15:50;84;6,1
2020;10;17;16:00;86;5,8
2020;10;17;16:10;88;5,8
2020;10;17;16:20;90;5,6
2020;10;17;16:30;91;5,7
2020;10;17;16:40;91;5,8
2020;10;17;16:50;91;5,9
2020;10;17;17:00;91;6
2020;10;17;17:10;90;6
2020;10;17;17:20;91;6
2020;10;17;17:30;88;6,1
2020;10;17;17:40;91;6
2020;10;17;17:50;92;6
2020;10;17;18:00;93;5,9
2020;10;17;18:10;94;6
2020;10;17;18:20;93;6
2020;10;17;18:30;93;5,8
2020;10;17;18:40;93;5,8
2020;10;17;18:50;93;5,8
2020;10;17;19:00;93;5,8
2020;10;17;19:10;91;5,9
2020;10;17;19:20;92;5,8
2020;10;17;19:30;92;5,7
2020;10;17;19:40;93;5,7
2020;10;17;19:50;93;5,7
2020;10;17;20:00;94;5,5
2020;10;17;20:10;96;5,5
2020;10;17;20:20;95;5,5
2020;10;17;20:30;95;5,6
2020;10;17;20:40;94;5,6
2020;10;17;20:50;95;5,6
2020;10;17;21:00;95;5,6
2020;10;17;21:10;95;5,7
2020;10;17;21:20;95;5,8
2020;10;17;21:30;96;5,9
2020;10;17;21:40;96;6
2020;10;17;21:50;96;6,2
2020;10;17;22:00;96;6,3
2020;10;17;22:10;95;6,4
2020;10;17;22:20;96;6,3
2020;10;17;22:30;96;6,4
2020;10;17;22:40;94;6,5
2020;10;17;22:50;95;6,5
2020;10;17;23:00;95;6,5
2020;10;17;23:10;95;6,5
2020;10;17;23:20;94;6,6
2020;10;17;23:30;94;6,6
2020;10;17;23:40;93;6,6
2020;10;17;23:50;93;6,7
2020;10;18;0:00;93;6,6
2020;10;18;0:10;93;6,6
2020;10;18;0:20;93;6,6
2020;10;18;0:30;94;6,5
2020;10;18;0:40;94;6,5
2020;10;18;0:50;95;6,5
2020;10;18;1:00;97;6,3
2020;10;18;1:10;97;6,3
2020;10;18;1:20;98;6,3
2020;10;18;1:30;98;6,3
